Řádek 15138 | nazev_zakazky: 42821 Dvorecký most; služby DPP | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Dopravní podnik hl. m. Prahy, akciová společnost | smluvni_cena_bez_dph_kc: 629193.0 | datum_uzavreni_smlouvy: 2023-04-26
Řádek 15194 | nazev_zakazky: OBJ/35/04/021480/2024 - Objednávka znaleckého posudku - revizní posudek k posudku č. 493/2023/17 týkajícího se stanovení obvyklé ceny nájemného z prostoru výměníkové stanice v domě č.p. 851 zapsaného na LV č. 6289 pro k.ú. Černý Most, obec Praha, adresa Jíchova 851/14, Praha 14 – Černý Most. | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: VGD Appraisal, s.r.o. | smluvni_cena_bez_dph_kc: 48750.0 | datum_uzavreni_smlouvy: 2024-08-21
Řádek 15230 | nazev_zakazky: Stavba č. 0050 TV Slivenec, etapa 0021 Rekonstrukce mostků; stavební práce | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Ekologické a inženýrské stavby, spol. s r.o., zkratka EKIS, spol. s r.o. | smluvni_cena_bez_dph_kc: 13345321.9 | datum_uzavreni_smlouvy: 2022-09-20
Řádek 15271 | nazev_zakazky: Malování na obličej ke slavnostnímu otevření Dvoreckého mostu | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Irena VRONSKÁ | smluvni_cena_bez_dph_kc: 14500.0 | datum_uzavreni_smlouvy: 2026-04-16
Řádek 15377 | nazev_zakazky: Znalecký posudek odhadu tržní ceny pozemků parc.č. 221/39, 221/40 a 221/41 v k.ú. Černý Most | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: ATING, s.r.o. | smluvni_cena_bez_dph_kc: 50000.0 | datum_uzavreni_smlouvy: 2021-08-04
Řádek 15388 | nazev_zakazky: Stavba č. 0079 MO Špejchar-Pelc/Tyrolka provedení dopravního značení Most Barikádníků | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Pražské služby, a.s. | smluvni_cena_bez_dph_kc: 149060.0 | datum_uzavreni_smlouvy: 2021-09-03
Řádek 15433 | nazev_zakazky: Pronájem Fotonauta na Slavnostní otevření Dvoreckého mostu 17. 4. 2026 | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: The Chapter s.r.o. | smluvni_cena_bez_dph_kc: 24900.0 | datum_uzavreni_smlouvy: 2026-04-15
Řádek 15436 | nazev_zakazky: St.č. 0196 TV Klánovice, etapa 0003 Komunikace III, část 3 | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Chramosta Michal, Ing. | smluvni_cena_bez_dph_kc: 146000.0 | datum_uzavreni_smlouvy: 2024-10-07
Řádek 15474 | nazev_zakazky: Stavba č. 42821 Dvorecký most | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Dopravní podnik hl. m. Prahy, akciová společnost | smluvni_cena_bez_dph_kc: 1573168.0 | datum_uzavreni_smlouvy: 2025-07-23
Řádek 15503 | nazev_zakazky: 9515 MO Myslbekova - Prašný most - vyhotovení aktualizace geometrického plánu č. 4604-161/2020, k. ú. Dejvice | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: BROKEŠ - ZÁZVORKA zeměměřická kancelář s.r.o. | smluvni_cena_bez_dph_kc: 9000.0 | datum_uzavreni_smlouvy: 2023-05-31
Řádek 15508 | nazev_zakazky: Objednávka ZP - pozemek parc. č. 259/4 k. ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: JAROSLAV SEMRÁD | smluvni_cena_bez_dph_kc: 4500.0 | datum_uzavreni_smlouvy: 2023-05-17
Řádek 15521 | nazev_zakazky: Vypracování geometrického plánu pro vyznačení věcného břemene-služebnosti IS veřejného osvětlení na pozemcích parc. č., 232/698, 232/699, 232/701 k.ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Geodetická kancelář Nedoma & Řezník, s.r.o. | smluvni_cena_bez_dph_kc: 6000.0 | datum_uzavreni_smlouvy: 2024-11-18
Řádek 15562 | nazev_zakazky: Zpracování posudku EIA k záměru PHA1100 „Recyklační středisko Průmyslová“ | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: RNDr. Tomáš Bajer | smluvni_cena_bez_dph_kc: 49000.0 | datum_uzavreni_smlouvy: 2022-01-22
Řádek 15617 | nazev_zakazky: Pohotovostní úklid na Silvestra a Nový rok ul. Křižovnická u Karlova mostu | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Pražské služby, a.s. | smluvni_cena_bez_dph_kc: 3000.0 | datum_uzavreni_smlouvy: 2023-01-12
Řádek 15667 | nazev_zakazky: Stavba 3168 Křeslice ,etapa 0004 Komunikace Nad Mostem | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Chmelka Josef, Ing. | smluvni_cena_bez_dph_kc: 18000.0 | datum_uzavreni_smlouvy: 2026-05-26
Řádek 15780 | nazev_zakazky: Objednávka na vyhotovení geometrického plánu v k. ú. Černý Most parc. č. 221/212 | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: AZIMUT CZ s.r.o. | smluvni_cena_bez_dph_kc: 15000.0 | datum_uzavreni_smlouvy: 2021-09-30
Řádek 15892 | nazev_zakazky: Objednávka ZP - pozemky parc. č. 221/744, 221/747, 221/756, 221/757, 221/759 a 221/892 k. ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: JAROSLAV SEMRÁD | smluvni_cena_bez_dph_kc: 14500.0 | datum_uzavreni_smlouvy: 2025-12-15
Řádek 15903 | nazev_zakazky: Popis služeb týkajících se procesů Magistrátu hlavního města Prahy v samostatné působnosti pro potřeby Katalogu služeb veřejné správy vedeného Ministerstvem vnitra ČR | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Ing. Aleš Reisskup | smluvni_cena_bez_dph_kc: 41800.0 | datum_uzavreni_smlouvy: 2020-12-17
Řádek 16052 | nazev_zakazky: Znalecký posudek odhadu tržní ceny pozemků parc. č. 221/136, 221/137 a 513 v k.ú. Černý Most o výměře 883 m2, za účelem úplatného převodu pro vlastníky bytových domů č.p. 1022 a 1023 na pozemcích | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: ATING, s.r.o. | smluvni_cena_bez_dph_kc: 50000.0 | datum_uzavreni_smlouvy: 2022-04-07
Řádek 16212 | nazev_zakazky: Specializované právní činnosti a konzultace v rámci samostatné působnosti hl. m. Prahy ke smlouvě o spolupráci ke změně ÚP č. Z 3518 a jejich prověření ve vztahu ke vzorům plánovacích smluv ve vazbě na zákon č. 283/2021 Sb., Stavební zákon, ve znění pozdějších předpisů | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Havel & Partners s.r.o., advokátní kancelář | smluvni_cena_bez_dph_kc: 2200000.0 | datum_uzavreni_smlouvy: 2024-07-15
Řádek 16259 | nazev_zakazky: St.č.44545 Rohanský most - studie | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: D3A, spol. s r.o. | smluvni_cena_bez_dph_kc: 100000.0 | datum_uzavreni_smlouvy: 2020-12-17
Řádek 16376 | nazev_zakazky: 0079 MO Špejchar - Pelc/Tyrolka - vypracování aktualizace provozního řádu pro odvodnění nového Trojského mostu v oblasti Holešovice | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: SATRA,spol.s r.o. | smluvni_cena_bez_dph_kc: 83100.0 | datum_uzavreni_smlouvy: 2025-06-06
Řádek 16377 | nazev_zakazky: Reuse na školách, UMPRUM | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Vysoká škola uměleckoprůmyslová v Praze | smluvni_cena_bez_dph_kc: 67200.0 | datum_uzavreni_smlouvy: 2025-02-20
Řádek 16393 | nazev_zakazky: stavba č.42932 P+R Černý Most III. | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: OBERMEYER HELIKA a.s. | smluvni_cena_bez_dph_kc: 78000.0 | datum_uzavreni_smlouvy: 2021-05-18
Řádek 16402 | nazev_zakazky: Mimořádná prohlídka dolního mostu přes lanovou dráhu | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Pontex, spol. s r.o. | smluvni_cena_bez_dph_kc: 20000.0 | datum_uzavreni_smlouvy: 2026-06-16
Řádek 16428 | nazev_zakazky: Revitalizace ploch parc. č. 4016/12, 4292/45 a 4292/46 v k. ú. Dejvice v souvislosti se stavbou č. 9515 MO Myslbekova - Prašný most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Pražské služby, a.s. | smluvni_cena_bez_dph_kc: 125208.0 | datum_uzavreni_smlouvy: 2022-03-04
Řádek 16527 | nazev_zakazky: Objednávka ZP - parc. č. 757 k. ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: JAROSLAV SEMRÁD | smluvni_cena_bez_dph_kc: 40000.0 | datum_uzavreni_smlouvy: 2021-07-22
Řádek 16539 | nazev_zakazky: Stavba č. 45029 Rek. a dost. Průmyslového paláce; expertní posudek časového nároku Zhotovitele | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: PROCLAIM s.r.o. | smluvni_cena_bez_dph_kc: 138000.0 | datum_uzavreni_smlouvy: 2024-01-23
Řádek 16560 | nazev_zakazky: Objednávka na zřízení samostatného odběrného míta PRE pro KS 412004 Pšenčíkova | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: KH servis a.s. | smluvni_cena_bez_dph_kc: 81200.0 | datum_uzavreni_smlouvy: 2023-02-16
Řádek 16562 | nazev_zakazky: Zajištění moderace na akci Veřejné setkání k Rohanskému mostu | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Petra Krmelová | smluvni_cena_bez_dph_kc: 15000.0 | datum_uzavreni_smlouvy: 2020-09-07
Řádek 16624 | nazev_zakazky: Občerstvení účastníkům mimořádné události - požár malešické spalovny, Průmyslová 615/32, Praha 10 | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Oblastní spolek Českého červeného kříže Praha 1 | smluvni_cena_bez_dph_kc: 4939.5 | datum_uzavreni_smlouvy: 2021-10-20
Řádek 16678 | nazev_zakazky: Zajištění správy webových stránek a sociálních sítí v rámci 30. ročníku celetrhu vzdělávání Schola Pragensis 2025 | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Smíchovská střední průmyslová škola, Praha 5, Preslova 25 | smluvni_cena_bez_dph_kc: 200000.0 | datum_uzavreni_smlouvy: 2025-05-27
Řádek 16909 | nazev_zakazky: stavba č. 0050 TV Slivenec, etapa 0021 Rekonstrukce mostků - kontrola ZL 4 | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Stavebně investorský servis s.r.o. | smluvni_cena_bez_dph_kc: 17600.0 | datum_uzavreni_smlouvy: 2024-11-29
Řádek 16946 | nazev_zakazky: Stavba č. 45708 Černý Most II – objekty O a P; kácení stromů | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Akord služby plus s.r.o. | smluvni_cena_bez_dph_kc: 149040.0 | datum_uzavreni_smlouvy: 2022-03-28
Řádek 16947 | nazev_zakazky: Stavba č. 4328 Rajská zahrada – přemostění; ADMINISTRÁTOR na zhotovitele | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: act Řanda Havel Legal advokátní kancelář s.r.o. | smluvni_cena_bez_dph_kc: 540000.0 | datum_uzavreni_smlouvy: 2022-03-31
Řádek 16979 | nazev_zakazky: Specializované právní činnosti a konzultace v rámci samostatné působnosti hl. m. Prahy ke smlouvě o spolupráci ke změně ÚP č. Z 3205 | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Advokátní kancelář Brož, Sedlatý s.r.o. | smluvni_cena_bez_dph_kc: 455000.0 | datum_uzavreni_smlouvy: 2024-05-06
Řádek 17023 | nazev_zakazky: Objednávka vyhotovení „Manuálu pro vystavovatele při pořádání veletrhu vzdělávání Schola Pragensis v prostorách Průmyslového paláce. | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Výstaviště Praha, a.s. | smluvni_cena_bez_dph_kc: 150000.0 | datum_uzavreni_smlouvy: 2026-07-22
Řádek 17024 | nazev_zakazky: Objednávka vyhotovení Všeobecných podmínek pro realizaci veletrhu vzdělávání Schola Pragensis v prostorách Průmyslového paláce (Návštěvní řád) | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Výstaviště Praha, a.s. | smluvni_cena_bez_dph_kc: 150000.0 | datum_uzavreni_smlouvy: 2026-07-22
Řádek 17187 | nazev_zakazky: Objednávka - Specializované právní činnosti a konzultace v rámci samostatné působnosti hl. m. Prahy ke smlouvě o spolupráci ke změně ÚP č. Z 3208 | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: ACHOUR & PARTNERS advokátní kancelář, s.r.o. | smluvni_cena_bez_dph_kc: 420000.0 | datum_uzavreni_smlouvy: 2024-03-19
Řádek 17243 | nazev_zakazky: Objednávka výměny deskového výměníku – PS Jíchova 851/14, Praha 14 – Černý Most | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Pražská teplárenská a.s. | smluvni_cena_bez_dph_kc: 76968.0 | datum_uzavreni_smlouvy: 2025-03-19
Řádek 17282 | nazev_zakazky: Objednávka ZP - pozemky parc. č. 232/519, 232/535, 232/536 k. ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: JAROSLAV SEMRÁD | smluvni_cena_bez_dph_kc: 8500.0 | datum_uzavreni_smlouvy: 2025-11-18
Řádek 17357 | nazev_zakazky: Objednávka ZP - pozemek parc. č. 221/66 k. ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: JAROSLAV SEMRÁD | smluvni_cena_bez_dph_kc: 40000.0 | datum_uzavreni_smlouvy: 2022-10-20
Řádek 17468 | nazev_zakazky: Stavba č. 42821 "Dvorecký most; stavební práce" | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Metrostav TBR a.s. | smluvni_cena_bez_dph_kc: 1074965748.0 | datum_uzavreni_smlouvy: 2022-06-21
Řádek 17516 | nazev_zakazky: Geometrický plán na účelem oddělení komunikace na pozemku parc.č. 251 v k.ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: G S G spol. s r.o. | smluvni_cena_bez_dph_kc: 12000.0 | datum_uzavreni_smlouvy: 2025-02-24
Řádek 17690 | nazev_zakazky: OBJ/OPP/80/02/00013/2023 překlad posudku ICOMOS k železničnímu mostu pod Vyšehradem | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Michael Maclean Allen | smluvni_cena_bez_dph_kc: 5500.0 | datum_uzavreni_smlouvy: 2023-05-16
Řádek 17714 | nazev_zakazky: Smlouva na realizaci stavebně montážních prací VO pro projekt modernizace sítě veřejného osvětlení – lokalita EVR Černý Most - Západ – synergická část | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: ELTODO OSVĚTLENÍ, s.r.o. | smluvni_cena_bez_dph_kc: 1016126.41 | datum_uzavreni_smlouvy: 2022-08-24
Řádek 17810 | nazev_zakazky: Objednávka - poradenství - rekonstrukce Průmyslového paláce | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: VHK Partners, advokátní kancelář, s.r.o. | smluvni_cena_bez_dph_kc: 75000.0 | datum_uzavreni_smlouvy: 2021-03-22
Řádek 17835 | nazev_zakazky: Oprava průmyslového žehliče | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: PRAGOPERUN, spol. s r.o. | smluvni_cena_bez_dph_kc: 70623.0 | datum_uzavreni_smlouvy: 2021-03-01
Řádek 17999 | nazev_zakazky: Zajištění výroby karet vystavovatele pro veletrh Schola Pragensis 2025 | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Vyšší odborná škola grafická a Střední průmyslová škola grafická, Praha 1, Hellichova 22 | smluvni_cena_bez_dph_kc: 10480.0 | datum_uzavreni_smlouvy: 2025-10-07
Řádek 18260 | nazev_zakazky: Zpracování PD pro doplnění veřejného osvětlení v ul. Ke třem mostům, Praha Běchovice | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: ALMAPRO, s.r.o. | smluvni_cena_bez_dph_kc: 92000.0 | datum_uzavreni_smlouvy: 2021-04-21
Řádek 18460 | nazev_zakazky: Právní služby k prodeji pozemků v k.ú. Černý Most a Stodůlky | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Balcar Petr, JUDr., advokát | smluvni_cena_bez_dph_kc: 148350.0 | datum_uzavreni_smlouvy: 2023-02-21
Řádek 18520 | nazev_zakazky: Smlouva o vytvoření autorského díla a smlouva licenční - medaile a poháry na 23. Olympiádu dětí a mládeže | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Vysoká škola uměleckoprůmyslová v Praze | smluvni_cena_bez_dph_kc: 60000.0 | datum_uzavreni_smlouvy: 2026-04-24
Řádek 18577 | nazev_zakazky: G011, VS 203, Proutěná 415/31, Kateřinky-Újezd, P-4, havarijní výměna zásobníku TUV,, Výměna teploměrů výstupu TUV-VS Vybíralova, VS Kutellwascherova,, Výměna kapiláry diferenčního regulátoru (Kutellwascherova)- prasklá: P9- Černý most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Veolia Energie ČR, a.s. | smluvni_cena_bez_dph_kc: 148354.4 | datum_uzavreni_smlouvy: 2022-03-31
Řádek 18665 | nazev_zakazky: Návrh, výroba a realizace popularizačně-osvětové výstavy s tematikou Dvoreckého mostu | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: VŠECHNO JE JINAK s.r.o. | smluvni_cena_bez_dph_kc: 49500.0 | datum_uzavreni_smlouvy: 2025-10-14
Řádek 18680 | nazev_zakazky: stavba č.42820 Hostivařská spojka, komunikační propojení Průmyslová - Kutnohorská, Optimalizace technického řešení | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: PRAGOPROJEKT, a.s. | smluvni_cena_bez_dph_kc: 380800.0 | datum_uzavreni_smlouvy: 2025-01-30
Řádek 18725 | nazev_zakazky: stavba č. 0050 TV Slivenec, etapa 0021 Rekonstrukce mostků | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Stavebně investorský servis s.r.o. | smluvni_cena_bez_dph_kc: 35200.0 | datum_uzavreni_smlouvy: 2023-07-04
Řádek 18729 | nazev_zakazky: Objednávka ZP - pozemky parc. č. 242, 338, 764, 765 k. ú. Černý Most, parc. č. 4468/5, 4473/5, 4485/205, 4485/206, 4485/228, 4567/6, 4567/7 k. ú. Horní Počernice, parc. č. 2590/3 k. ú. Kyje | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: JAROSLAV SEMRÁD | smluvni_cena_bez_dph_kc: 24500.0 | datum_uzavreni_smlouvy: 2023-06-26
Řádek 18797 | nazev_zakazky: OBJ/35/04/020454/2024 - vyhotovení smlouvy na bezúplatné nabytí nemovitého majetku železničního mostu Zlíchov – Radlická z vlastnictví HMP do vlastnictví Správy železnic | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Olejníček Jan, JUDr., advokát | smluvni_cena_bez_dph_kc: 74500.0 | datum_uzavreni_smlouvy: 2024-03-25
Řádek 18821 | nazev_zakazky: 9515 MO Myslbekova - Prašný most - aktualizace geometrického plánu č. 452-126/2018, k. ú. Hradčany | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: BROKEŠ - ZÁZVORKA zeměměřická kancelář s.r.o. | smluvni_cena_bez_dph_kc: 14000.0 | datum_uzavreni_smlouvy: 2024-02-09
Řádek 18838 | nazev_zakazky: Stavba č. 0079 MO Špejchar – Pelc-Tyrolka, Zámečnické práce a výměna 10 ks zámků v komerčních prostorech na Prašném mostě a nátěr kovových vrat čerpací stanice Troja | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Zdeněk Bártík | smluvni_cena_bez_dph_kc: 48490.0 | datum_uzavreni_smlouvy: 2024-10-25
Řádek 18958 | nazev_zakazky: Objednávka vypracování znaleckého posudku ocenění služebnosti: pozemek parc. č. 372/1 v k.ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: JAROSLAV SEMRÁD | smluvni_cena_bez_dph_kc: 4500.0 | datum_uzavreni_smlouvy: 2026-02-24
Řádek 18959 | nazev_zakazky: Objednávka vypracování znaleckého posudku ocenění služebnosti: pozemky parc. č. 221/907 a parc. č. 902 k.ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: JAROSLAV SEMRÁD | smluvni_cena_bez_dph_kc: 6500.0 | datum_uzavreni_smlouvy: 2026-02-24
Řádek 18980 | nazev_zakazky: Objednávka – Pronájem LED obrazovek v hl. m. Praze pro kampaň k opravám Barrandovského mostu | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: BigMedia, spol. s r.o. | smluvni_cena_bez_dph_kc: 91008.0 | datum_uzavreni_smlouvy: 2022-04-14
Řádek 19112 | nazev_zakazky: Provedení výpočtu zatížitelnosti a diagnostického průzkumu dolního mostu přes lanovou dráhu na Petříně | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Pontex, spol. s r.o. | smluvni_cena_bez_dph_kc: 99200.0 | datum_uzavreni_smlouvy: 2022-02-22
Řádek 19351 | nazev_zakazky: Předstihové mostní objekty pro realizaci Vltavské filharmonie - expertní a konzultační činnost při posuzování změn ve vztahu k Správě železnic | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Stavebně investorský servis s.r.o. | smluvni_cena_bez_dph_kc: 96800.0 | datum_uzavreni_smlouvy: 2025-06-30
Řádek 19477 | nazev_zakazky: Marketingové plnění – Výročí položení základního kamene Karlova mostu 2026 | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Muzeum Karlova mostu Praha, z.s. | smluvni_cena_bez_dph_kc: 65000.0 | datum_uzavreni_smlouvy: 2026-06-18
Řádek 19516 | nazev_zakazky: Zajištění občerstvení pro „Seminář k železničnímu mostu Výtoň“. | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Střední odborná škola a Střední odborné učiliště, Praha - Čakovice | smluvni_cena_bez_dph_kc: 30236.0 | datum_uzavreni_smlouvy: 2023-11-08
Řádek 19719 | nazev_zakazky: č.42932 P+R Černý Most III., geodetické práce, zpracování geometrického plánu pro vyznačení věcného břemene. | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: JC PLAN, s.r.o. | smluvni_cena_bez_dph_kc: 16800.0 | datum_uzavreni_smlouvy: 2022-09-22
Řádek 19826 | nazev_zakazky: Stavba 0080 MO Prašný most-Špejchar servisní činnosti pro SSZ 6.801 Milady Horákové | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: AŽD Praha s.r.o. | smluvni_cena_bez_dph_kc: 106580.0 | datum_uzavreni_smlouvy: 2021-08-10
Řádek 19850 | nazev_zakazky: Stavba č. 45708 Černý Most II-objekty O a P; Administrátor na zhotovitele II | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: act Řanda Havel Legal advokátní kancelář s.r.o. | smluvni_cena_bez_dph_kc: 420000.0 | datum_uzavreni_smlouvy: 2023-04-19
Řádek 19881 | nazev_zakazky: stavba č. 42821 Dvorecký most | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Dopravní podnik hl. m. Prahy, akciová společnost | smluvni_cena_bez_dph_kc: 1450992.0 | datum_uzavreni_smlouvy: 2024-01-01
Řádek 19898 | nazev_zakazky: Kupní smlouva na dodávku materiálů, rozvaděčů a patic pro projekt EVR Černý Most - Západ | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: FRONTIER TECHNOLOGIES, s.r.o. | smluvni_cena_bez_dph_kc: 1632995.0 | datum_uzavreni_smlouvy: 2022-09-08
Řádek 19913 | nazev_zakazky: Právní služby - Rek. a dost. Průmyslového paláce | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: act Řanda Havel Legal advokátní kancelář s.r.o. | smluvni_cena_bez_dph_kc: 138000.0 | datum_uzavreni_smlouvy: 2022-02-23
Řádek 20108 | nazev_zakazky: Objednávka realizace dovednostní soutěže Sollertia v roce 2023 v oboru vzdělání Autolakýrník | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Střední průmyslová škola dopravní, a.s. | smluvni_cena_bez_dph_kc: 100000.0 | datum_uzavreni_smlouvy: 2023-01-30
Řádek 20179 | nazev_zakazky: Produkční práce k výstavě "Krásná práce", Zastoupení hl. m. Prahy v Bruselu | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: Vysoká škola uměleckoprůmyslová v Praze | smluvni_cena_bez_dph_kc: 5000.0 | datum_uzavreni_smlouvy: 2023-09-05
Řádek 20186 | nazev_zakazky: Úklid odpadu a údržba pořádku ve veřejném prostoru v oblasti území Praha 14 a PR komunikace a informovanost v rámci projektu Lepší 14 | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: SP Černý Most, s.r.o. | smluvni_cena_bez_dph_kc: 1504505.0 | datum_uzavreni_smlouvy: 2024-06-06
Řádek 20208 | nazev_zakazky: č.42932 P+R Černý Most III., inženýrská činnost ve fázi zkušebního provozu stavby dvou světelných křižovatek | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Výstavba - inženýring s.r.o. | smluvni_cena_bez_dph_kc: 144000.0 | datum_uzavreni_smlouvy: 2022-05-19
Řádek 20423 | nazev_zakazky: č.42932 P+R Černý Most III., obj. na činnost znalce - znalecké posudky na ocenění věcných břemen | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Ing. Pavel Šafařík | smluvni_cena_bez_dph_kc: 32700.0 | datum_uzavreni_smlouvy: 2023-02-22
Řádek 20665 | nazev_zakazky: Stavba č. 42932 P+R Černý Most III., znalecký posudek na stanovení ceny | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: BEWERT spol. s r.o. | smluvni_cena_bez_dph_kc: 42500.0 | datum_uzavreni_smlouvy: 2021-10-21
Řádek 20687 | nazev_zakazky: Objednávka ZP - pozemky parc. č. 221/260, 221/263, 221/282, 221/464, 221/468, 221/469, 221/482, 247, 255/1, 255/2, 257/1, 523, 524, 529 k. ú. Černý Most | faze_zakazky: Ukončeno plnění smlouvy | nazev_smluvniho_partnera: JAROSLAV SEMRÁD | smluvni_cena_bez_dph_kc: 27500.0 | datum_uzavreni_smlouvy: 2024-03-26
Řádek 20889 | nazev_zakazky: č.42932 P+R Černý Most III., zpracování geometrického plánu pro věcné břemeno pro vedení T-Mobile. | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: GEOPROGRES, spol. s r.o. | smluvni_cena_bez_dph_kc: 28800.0 | datum_uzavreni_smlouvy: 2022-02-24
Řádek 21100 | nazev_zakazky: Objednávka studie k dopravnímu posouzení nové tramvajové trati a dopravně inženýrské analýzy v oblasti severního předpolí Trojského mostu | faze_zakazky: Dokončen/Zadán | nazev_smluvniho_partnera: Projekce dopravní Filip s.r.o. | smluvni_cena_bez_dph_kc: 131000.0 | datum_uzavreni_smlouvy: 2025-05-15
